location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,betabab_1260d,monthly,vw_cap,-1,384,175,1934-07-31,0.188743411231697
usa,betabab_1260d,monthly,vw_cap,-1,381,170,1934-08-31,-0.0827805671039249
usa,betabab_1260d,monthly,vw_cap,-1,383,169,1934-09-30,0.00312521176053351
usa,betabab_1260d,monthly,vw_cap,-1,385,169,1934-10-31,0.0711474580246318
usa,betabab_1260d,monthly,vw_cap,-1,390,170,1934-11-30,-0.0435775096550272
usa,betabab_1260d,monthly,vw_cap,-1,390,170,1934-12-31,0.0119877834790662
usa,betabab_1260d,monthly,vw_cap,-1,390,168,1935-01-31,0.0691546895691733
usa,betabab_1260d,monthly,vw_cap,-1,390,167,1935-02-28,0.132921286516435
usa,betabab_1260d,monthly,vw_cap,-1,383,161,1935-03-31,0.0278812524974598
usa,betabab_1260d,monthly,vw_cap,-1,378,160,1935-04-30,-0.045304451985209
usa,betabab_1260d,monthly,vw_cap,-1,377,160,1935-05-31,-0.0217272935445323
usa,betabab_1260d,monthly,vw_cap,-1,376,159,1935-06-30,-0.0379292060491387
usa,betabab_1260d,monthly,vw_cap,-1,374,159,1935-07-31,-0.10855982403771
usa,betabab_1260d,monthly,vw_cap,-1,374,161,1935-08-31,-0.0833029523996006
usa,betabab_1260d,monthly,vw_cap,-1,378,161,1935-09-30,-0.00366164986887089
usa,betabab_1260d,monthly,vw_cap,-1,379,163,1935-10-31,-0.0610666933304784
usa,betabab_1260d,monthly,vw_cap,-1,374,163,1935-11-30,-0.0892337364387976
usa,betabab_1260d,monthly,vw_cap,-1,373,164,1935-12-31,-0.0841365849592657
usa,betabab_1260d,monthly,vw_cap,-1,374,165,1936-01-31,-0.0846746842082768
usa,betabab_1260d,monthly,vw_cap,-1,371,166,1936-02-29,-0.0431392473835533
usa,betabab_1260d,monthly,vw_cap,-1,374,164,1936-03-31,-0.00183690279470283
usa,betabab_1260d,monthly,vw_cap,-1,382,168,1936-04-30,0.0743229092139732
usa,betabab_1260d,monthly,vw_cap,-1,386,166,1936-05-31,-0.0269400905507255
usa,betabab_1260d,monthly,vw_cap,-1,389,167,1936-06-30,0.0307344693102327
usa,betabab_1260d,monthly,vw_cap,-1,394,169,1936-07-31,-0.060770564760434
usa,betabab_1260d,monthly,vw_cap,-1,397,170,1936-08-31,-0.0139118192705463
usa,betabab_1260d,monthly,vw_cap,-1,401,171,1936-09-30,0.00455455490105935
usa,betabab_1260d,monthly,vw_cap,-1,403,176,1936-10-31,-0.029187278799136
usa,betabab_1260d,monthly,vw_cap,-1,407,175,1936-11-30,-0.0000154946646295229
usa,betabab_1260d,monthly,vw_cap,-1,402,176,1936-12-31,-0.0588090658380689
usa,betabab_1260d,monthly,vw_cap,-1,400,177,1937-01-31,-0.0598448088133765
usa,betabab_1260d,monthly,vw_cap,-1,406,184,1937-02-28,-0.0338585931453867
usa,betabab_1260d,monthly,vw_cap,-1,407,182,1937-03-31,-0.0531884332771733
usa,betabab_1260d,monthly,vw_cap,-1,406,188,1937-04-30,0.0600014961678911
usa,betabab_1260d,monthly,vw_cap,-1,405,182,1937-05-31,0.0218919937106618
usa,betabab_1260d,monthly,vw_cap,-1,409,188,1937-06-30,0.0352086652335717
usa,betabab_1260d,monthly,vw_cap,-1,414,184,1937-07-31,-0.0564637528985969
usa,betabab_1260d,monthly,vw_cap,-1,417,193,1937-08-31,0.0520574316963189
usa,betabab_1260d,monthly,vw_cap,-1,419,190,1937-09-30,0.119566223744624
usa,betabab_1260d,monthly,vw_cap,-1,413,180,1937-10-31,0.053755451872801
usa,betabab_1260d,monthly,vw_cap,-1,416,175,1937-11-30,0.0284696263851385
