,Australia,Austria,Belgium,Canada,China Hong Kong,Czech Republic,Denmark,Euro Area,Finland,France,Germany,Greece,Hungary,India,Indonesia,Ireland,Italy,Japan,Kuwait,Malaysia,Mexico,Netherlands,New Zealand,Norway,Philippines,Poland,Portugal,Saudi Arabia,Singapore,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,United Arab Emirates,United Kingdom,
1/31/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0200894887746055
2/28/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0427412537631215
3/31/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201511863775097
4/30/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0453850602712355
5/30/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0553166967198595
6/30/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0252796324247492
7/31/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0100407089023612
8/29/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00879723285461576
9/30/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00751437756510325
10/31/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0134483286846608
11/28/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0232500057404731
12/31/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0179809958087484
1/30/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0320918332635534
2/27/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00825299304370789
3/31/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018699431791724
4/30/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00825519336916812
5/29/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010311946127662
6/30/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00171988219161829
7/31/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143669472293832
8/31/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021318726946432
9/30/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00616483527948478
10/30/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0267051865229891
11/30/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0427335461116662
12/31/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0312922392952886
1/29/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387181576843837
2/29/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00485753259095414
3/31/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0157304108300949
4/29/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00341997963421897
5/31/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123117652060123
6/30/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0413362050680275
7/29/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131079220451911
8/31/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153309997478852
9/30/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00176143920621811
10/31/1988,-0.463895132831117,,0.111191384726802,0.567728726395734,0.217402198378462,,0.0525057076050124,,,0.0764059020017955,-0.380118994677375,,,,,,-0.238228701980139,1.03494704360674,,-0.0782950476130871,,-0.444218534767666,-0.830388291839619,-0.282161663297835,,,,,0.567924005066198,1.33070104208424,,,-0.0548776348210071,-1.58820697978162,,,,,0.349993784522988,-0.0368313568172122
11/30/1988,-0.757837810040729,,0.165787781432859,0.638086415366461,0.215874870950142,,0.145810725994318,,,0.106127231297829,-0.344437775705384,,,,,,-0.25048111812031,0.927524657793751,,-0.0684585971970571,,-0.400008202423713,-0.885437084916042,-0.161787634210244,,,,,0.494387468233115,1.23864802389681,,,-0.042545766074496,-1.55861250992664,,,,,0.365235877661135,-0.0294049053416565
12/30/1988,-0.752392329493336,,0.126964032669556,0.62484689507553,0.210905544423098,,0.144996126352368,,,0.108761650873068,-0.345674346265488,,,,,,-0.251418203630759,0.934793791670296,,-0.0687939045660993,,-0.411537919183945,-0.868658271602536,-0.181755079451166,,,,,0.513131453039751,1.22042047101194,,,-0.0444507154694994,-1.56570412089453,,,,,0.37358310927533,0.0196052181145203
1/31/1989,-0.758818915673723,,0.251868938290101,0.552865291860925,0.236209713745714,,0.230857248750867,,,0.152607691109263,-0.313351660142924,,,,,,-0.240016455731911,1.05863607378913,,-0.0941158645391677,,-0.352452062909742,-0.603973330327334,-0.344966734520772,,,,,0.155827649233179,1.24258040892157,,,-0.0649335683490556,-1.53301903779006,,,,,0.398130871748883,0.0287934311423512
2/28/1989,-1.28242974561829,,0.162095958105094,0.587895899758895,0.26274566465116,,0.148653972909718,,,0.130110849724301,-0.117331052287902,,,,,,-0.245737059845718,0.654220713624492,,-0.09709009319156,,-0.0896615679943659,0.173306879195669,-0.430453761942888,,,,,0.0610128428496094,1.34083310949559,,,-0.120133559745644,-1.48085897326371,,,,,0.51787231996699,-0.00576708951448529
3/31/1989,-1.44466292452406,,0.123318479130152,0.554119101682322,0.29343945068151,,0.148240720792384,,,0.13063763399028,-0.090677408456318,,,,,,-0.249911288303278,0.544499351399506,,-0.096323587066892,,-0.097605759978014,0.177133724846459,-0.428312383106563,,,,,0.0450766720416078,1.2591634308974,,,-0.119288535513641,-1.46546613887362,,,,,0.692005882281574,0.0256550952501476
4/28/1989,-1.33796589492674,,0.120360754879818,0.55316220241158,0.29462619428566,,0.141875786252104,,,0.135054328147394,-0.160054831149698,,,,,,-0.262248367070082,0.763644612942038,,-0.0989221699611943,,-0.0980744487573907,0.171247437731937,-0.431761147938377,,,,,0.0497368981548866,1.33733449603273,,,-0.130235805971659,-1.48792651674882,,,,,0.78299144963767,-0.00368432881232292
5/31/1989,-1.39220763800174,,0.112622329974016,0.59854909948388,0.293921745291617,,0.132356856263752,,,0.115901654495788,-0.171377840608055,,,,,,-0.25809411642437,-0.0794661756462896,,-0.08708438800219,,-0.110346364560411,0.161071052060928,-0.439734734716891,,,,,0.14063697073342,1.36067898565062,,,-0.147130192522767,-1.44509591352899,,,,,0.770651609224124,0.0414662760866421
6/30/1989,-1.39429168802657,,0.0713313217368637,0.581288366925932,0.288066660924555,,0.104960363337833,,,0.115207459426194,-0.0660851515910828,,,,,,-0.264592130758753,-0.042774224187904,,-0.0894429798872777,,-0.0303027235884878,0.20946612079226,-0.401938097791123,,,,,0.160784684168838,1.37399679275677,,,-0.146569766354187,-1.38884633774807,,,,,0.869871965280788,-0.00294089021430292
7/31/1989,-1.41023897502924,,0.103321487824555,0.578469138095395,0.258921375458332,,0.111974316116042,,,0.111211044403179,-0.222167470217473,,,,,,-0.325778843412344,-0.133221358153355,,-0.0940019611447269,,-0.106986311694295,0.212464339427649,-0.386526950791277,,,,,0.114840960007337,1.42497415791919,,,-0.154759036897327,-1.61367472554818,,,,,0.710797477610366,-0.0345609132698619
8/31/1989,-1.26249279415182,,0.114970427017591,0.583523194077155,0.23989970356747,,0.11336427060301,,,0.123228338570518,-0.192652528937918,,,,,,-0.334092275058236,-0.122805706795727,,-0.0939727938475544,,-0.0863989162252262,0.16963447324223,-0.368501212679421,,,,,0.108068300904471,2.68755247926763,,,-0.154762733243218,-1.55723125769765,,,,,0.512290235419168,0.0302996773591717
9/29/1989,-1.25327801036526,,0.14948512601294,0.507169472543832,0.241802438979541,,0.10958952826825,,,0.138633739996958,-0.157846994914243,,,,,,-0.324607287619974,0.279359288825046,,-0.0937109820222059,,-0.0697394233702673,0.180445206916481,-0.368077144496928,,,,,0.0344672221652652,2.719830912754,,,-0.154984059518467,-1.32953313315027,,,,,0.58025749994533,-0.0248941486661387
10/31/1989,-1.28195603985881,,0.154572338053645,0.4728498088751,0.219298095078536,,0.0893507372110256,,,0.0978543755329362,-0.192446848374014,,,,,,-0.323376192316188,0.384404686370205,,-0.0927770931945461,,-0.099643953778097,0.206358481228655,-0.322566441269979,,,,,0.041411191053782,2.30020766246855,,,-0.143179009157652,-1.55566356546544,,,,,0.349237255787802,-0.00491407572545252
11/30/1989,-1.3241488920129,,0.192734080040451,0.454738862222987,0.217918563283659,,0.126713433067922,,,0.0995067240165651,-0.0313521918524066,,,,,,-0.333133382525255,0.450298830589731,,-0.0906302476285174,,-0.0714235622089244,0.212978544310558,-0.290957695464572,,,,,0.0368395449265201,2.09194889441059,,,-0.139494042564854,-1.5646792632232,,,,,0.0737723739849808,-0.0132368284392068
12/29/1989,-1.33442099755128,,0.262052060054559,0.376520681008966,0.21704071490074,,0.162087064960874,,,0.113095206820539,0.0457539745184154,,,,,,-0.349165690039111,0.314005041905205,,-0.0861391042565402,,-0.0467916262638091,0.226458404431831,-0.292712196571801,,,,,-0.0671487124299974,2.1031069053059,,,-0.136286988683061,-1.58205341638025,,,,,0.00542691219555923,-0.0259939061840676
1/31/1990,-1.41482453014667,,0.252519582244575,0.0821673606775884,0.21208176906536,,0.161364371957053,,,0.115394551316664,-0.0387323092093019,,,,,,-0.347031559182744,0.290769866602723,,-0.0812854719220099,,-0.088095498752227,0.220238838590771,-0.301440515086778,,,,,0.0319566390366988,2.14155996556403,,,-0.134906857527183,-1.50139886860248,,,,,0.112469025107496,-0.00700631144341889
2/28/1990,-2.13526093739955,,0.25258706687391,-0.145418872576845,0.210582603491674,,0.16765352441156,,,0.125652186037869,-0.0659405591551365,,,,,,-0.378725422900365,0.269415773767489,,-0.0720879961440752,,-0.0861240938095541,0.237109860006926,-0.285862061667016,,,,,0.138247656405039,2.18795751987659,,,-0.0730293749472803,-1.55296383348505,,,,,0.128297049391803,0.00480059265781693
3/30/1990,-2.68033510407141,,0.245758282244359,0.0167751606163116,0.202468812747775,,0.355311385887307,,,0.134023239316699,0.305129136049101,,,,,,-0.287497437099347,0.201922369590127,,-0.0601435964465191,,0.0950265735601473,0.280523867033864,-0.38063509274213,,,,,0.0563461868699824,1.59687169786754,,,-0.0359984965066783,-1.28975161564086,,,,,0.165776234779418,0.00765237441126605
4/30/1990,-2.56638687276078,,0.246474440066482,0.019308877781969,0.194411809975453,,0.341316173911619,,,0.139402179911369,0.264766156220357,,,,,,-0.287146710504359,0.186935817540371,,-0.0494328053743093,,0.0258865013870993,0.266962477803269,-0.406899829805721,,,,,0.12507767962231,1.70567992194192,,,-0.0403614021774878,-1.60423487656948,,,,,0.525290802369549,-0.00723534418034984
5/31/1990,-2.49986754901535,,0.24672481017918,-0.0178088480546281,0.193029970739964,,0.350816522290031,,,0.13893062158574,0.346040267744705,,,,,,-0.295308580744653,0.36847652429478,,-0.0506768591163544,,0.027862439614894,0.320309214375709,-0.406187480823348,,,,,0.230407601345471,1.80166381354856,,,-0.0706632474011929,-1.61669214197447,,,,,0.42940175858587,-0.00169825660224007
6/29/1990,-2.51868689158464,,0.274100667545652,-0.0364564884694651,0.169526270633777,,0.353643006493328,,,0.146584756637164,0.369451899414914,,,,,,-0.303539018574676,0.25351526905464,,-0.0477344169577715,,0.0318121040357186,0.255158743405198,-0.407191780036264,,,,,0.375865073820606,1.63136148244712,,,0.0109102598951545,-1.62740080568878,,,,,0.626946087055883,-0.0130021723202307
7/31/1990,-2.71738087770239,,0.286344246945068,-0.0226089731236496,0.166466673898978,,0.410503295409182,,,0.229346436017606,0.42214442970782,,,,,,-0.426180084055525,0.0298158294203115,,-0.0461895751242211,,0.062616276414149,0.780939122288497,-0.493355281105781,,,,,0.351748790747131,0.342079239488974,,,0.168906387017236,-1.51955962607458,,,,,1.10823943591234,-0.0331053804271918
8/31/1990,-2.71020254000301,,0.276499363750551,-0.0694021687978791,0.173362485857908,,0.408706677541544,,,0.212534773395147,0.3947989800338,,,,,,-0.418577371455285,0.031496873987583,,-0.0453392017972602,,0.024225975050674,0.805613744235645,-0.491023046329931,,,,,0.390391821708813,0.343966484004526,,,0.158584849911135,-1.51843622504437,,,,,1.10856854883271,-0.0119769948782813
9/28/1990,-2.6817884570538,,0.253975996233896,-0.060528777354142,0.132845481030386,,0.426618467593974,,,0.215998767518985,0.427567942279413,,,,,,-0.369906637646598,0.319670160660875,,-0.0429726194868794,,0.0710358202940017,0.902346632911696,-0.455733695833409,,,,,-0.347648066016065,0.343922558495108,,,0.0547872838318048,-1.49587655134826,,,,,1.00128475609587,-0.00399775050105389
10/31/1990,-2.73878028169743,,0.244837129133984,-0.0159585431858088,0.152879404146481,,0.473243496524347,,,0.205278659680527,0.48277851389824,,,,,,-0.358842420840317,0.132574700143935,,-0.043403105458376,,0.125524183366718,0.839342241583151,-0.393729240142298,,,,,-0.815509898122935,0.227908627101842,,,-0.0424701531637915,-0.433841168144986,,,,,0.699679197147674,-0.0222355230021019
11/30/1990,-2.6619446452182,,0.246830227928344,0.0113377830651365,0.164866251727308,,0.983830515545301,,,0.297172022362738,0.502914490799381,,,,,,-0.37873948084504,0.0456390105783187,,-0.0486612433966992,,0.172675581967323,0.821827242149077,-0.356680001722003,,,,,-0.806635294808623,-0.553039438400217,,,0.0536059948845372,-0.428657238579282,,,,,0.749643689852056,-0.00139209828841073
12/31/1990,-2.23173868944306,,0.231311160963061,0.437674965494992,0.191245719666038,,0.980515246294829,,,0.309998719042908,0.405332189625772,,,,,,-0.351213365274827,-0.400479225512936,,-0.0451472508098223,,0.192827492618941,0.300646455550921,-0.335960482391468,,,,,-0.675294608622206,-1.52487226532109,,,0.0601065122053399,-0.289991920063988,,,,,0.281822165694887,0.00597430782840299
1/31/1991,-2.34969958238826,,0.13994980808531,0.185274004979795,0.196627124429045,,0.985757000403396,,,0.22927006612461,0.403955311760765,,,,,,-0.413924108667201,-0.539615693403601,,-0.041697260530682,,0.218228548900871,0.166832509016586,-0.342184180348473,,,,,-0.823278938445452,-1.4536538338852,,,0.11881635485623,-0.258021301078387,,,,,0.222375937150528,-0.0127037501348465
2/28/1991,-2.12417973924193,,0.00574830945541314,0.00564817629533979,0.199547739419573,,0.948877703086696,,,0.70026915260134,0.559988639556281,,,,,,-0.398567207084891,-0.606821733438324,,-0.0654947708200492,,0.297206933399875,0.213043910106728,-0.178170239103214,,,,,-0.905202561133701,-1.33748695230251,,,0.174882253172337,0.0983174324650474,,,,,-0.00986438221390481,0.0200400179607765
3/29/1991,-1.59897220252661,,0.300535510384609,-0.358485945490322,0.198038658222279,,0.906934146229839,,,1.46878135775519,0.709049714482044,,,,,,-0.259112795108153,-1.87427078079105,,-0.0175626187315941,,0.0702765388334899,0.219592019978207,-0.243194731605363,,,,,-0.741898023352082,-1.38390786749928,,,0.320951573974599,0.134048743350176,,,,,-0.366524821611869,0.0670533192156963
4/30/1991,-1.13255769132334,,0.994993556224332,0.0931592965753,0.216759552159714,,0.947608483335221,,,1.69320999436674,0.81343487360747,,,,,,-0.294591223635736,-2.04370287252206,,-0.0316195961934922,,0.197619726785627,0.881088285747049,-0.252425012776959,,,,,-0.966996522528538,-1.32159063261211,,,0.309279989999788,0.181217455136786,,,,,-0.433023414142787,-0.00342578417407645
5/31/1991,-1.17893208838383,,1.00670275967715,-0.0142227685718628,0.225915623344991,,0.872061575973184,,,1.4905460842918,0.697120575634781,,,,,,-0.305271098623415,-1.70343247323487,,-0.0396583874804877,,0.146854313054578,0.863212918073115,-0.277129306864995,,,,,-0.842666328197093,-0.972012923385527,,,0.313082905400068,0.217470241207456,,,,,-0.551828738627751,0.0085389999640989
6/28/1991,-0.473859458712061,,1.01450499671097,-0.0981239844470964,0.288120212322863,,0.817926562078305,,,1.32595145826413,0.764706009859708,,,,,,-0.227699453188131,-1.88613777365392,,-0.0680940715475026,,0.383373789327329,0.879354325755314,-0.234552849306236,,,,,-0.761200450386758,-0.90284558830953,,,0.536789827014828,0.586310245578784,,,,,-0.514189884587686,0.0246954889994584
7/31/1991,-1.58716698782114,,1.32485666695816,-0.59855083111475,0.28926889192838,,0.77031050088927,,,1.46452807564114,0.863511374552883,,,,,,0.858910860896191,-1.81620746193639,,-0.218881864057387,,0.733467027356024,0.664985143951626,-0.163413150991147,,,,,-0.685790588233822,-0.0280329469164389,,,0.672227955288318,0.66490258071808,,,,,-0.387175955074681,-0.0155140231953701
8/30/1991,-1.2374892843508,,1.49734927711753,-0.626033397621842,0.291024697659419,,0.807923926435706,,,1.45119049449401,0.873373303082486,,,,,,1.10083778802397,-1.95719436044541,,-0.205003418262075,,0.762195702585629,0.556665166163973,-0.0418619222764856,,,,,-0.697731877510287,-0.0301540657576716,,,0.678352786332708,0.670534019577498,,,,,-0.392093982239781,-0.00214454460167455
9/30/1991,-1.46133504146988,,1.63683171157476,-0.631403688434398,0.290266933939719,,0.84314311500682,,,1.41944215490839,0.870661856405615,,,,,,1.30950057969021,-1.74481482589328,,0.0595975714535497,,0.786678895460949,0.64266654156804,0.237287566904815,,,,,-0.605503456295185,-0.129500743691558,,,0.764147092698825,0.736348054056211,,,,,-0.338276828700368,-0.0290007480506643
10/31/1991,-1.89375294642065,,1.71281214571044,-0.660475058027636,0.279152308822933,,0.798512660230565,,,1.29585450742388,0.845682037545036,,,,,,1.28262165140569,-1.53466466029715,,0.103033480921301,,0.753471954130898,0.594697233165307,0.391737123866917,,,,,-0.607473454025919,-0.157171248889342,,,0.752710106972194,0.761077224413464,,,,,-0.310392368536037,0.00438589050176262
11/29/1991,-1.82720203795113,,1.7983370834194,-0.635376662837912,0.280375597455827,,0.865306814288592,,,1.41394079022232,0.903158281063747,,,,,,1.37920687867114,-1.64442550578188,,0.0547444420361958,,0.806173502939518,0.580438500272927,0.400377483092353,,,,,-0.626891057195584,-0.134003475441679,,,0.768413643173206,0.778426933350106,,,,,-0.380334114453983,-0.0105195920240061
12/31/1991,-0.163739586719853,,1.90749939111035,-0.513439764998795,0.287366235050117,,1.20796868528533,,,1.75695780944338,1.08155760070682,,,,,,1.53483464545641,-1.02326365313472,,0.0650208775163672,,1.08595389994405,0.783504743481773,0.522238745036138,,,,,-0.611673402109073,-0.0742854295340352,,,1.36043082265315,0.85793276100024,,,,,-0.194058142158017,-0.0249666710859891
1/31/1992,0.0516335987171422,,1.91381038014117,-0.16889235158637,0.287363414815019,,1.0946419048233,,,1.45347556087547,1.08919731287347,,,,,,1.1620105289068,-1.08815400116343,,-0.335123187009702,,1.04674483690809,0.91341019164135,0.620335955592732,,,,,-0.612552443638113,-0.12882283155293,,,1.13260846940412,0.870781649401338,,,,,-0.207182423552094,0.020822545626382
2/28/1992,-0.000474143897380398,,2.17002241082186,-0.107231892385805,0.256094649980558,,1.07513469921028,,,1.38183704708294,1.05731564830997,,,,,,1.14110230157959,-1.02022484402646,,-0.360777480674571,,1.0310996197408,0.860748248117614,0.691682239582296,,,,,-0.612523384274545,-0.109227792579003,,,1.12813877110127,0.91682339815504,,,,,-0.204544397305956,0.0103398029832355
3/31/1992,-0.153454005240329,,4.14427083036851,0.115733670918906,0.265499607676391,,1.33204005360631,,,1.40835055192258,1.03151835309421,,,,,,1.1348878340839,-1.01274437010661,,-0.357513571263432,,1.04507562027066,1.18389130441717,0.768369050012112,,,,,-0.675264968781269,-0.0534292410727902,,,1.13014871606,0.921305402277184,,,,,-0.226314945821031,0.00500331321683331
4/30/1992,-0.132948471035941,,3.61370739962997,0.60327860695211,0.267322304931389,,1.33395955519665,,,1.40534148144276,1.04205902428551,,,,,,1.15186692374835,-0.987394211290455,,-0.291811984598131,,1.03969614068889,1.89916130071926,1.07803541639434,,,,,-0.689172015573951,-0.122631502895773,,,1.1343228065408,0.882072877508123,,,,,-0.615778810041447,0.00262817441917263
5/29/1992,-0.0752316761752792,,3.57365915118317,0.61115856618484,0.264300167465477,,1.25621022550213,,,1.35994826322723,0.986302816366531,,,,,,1.07479491501334,-0.861928984260358,,-0.313798338225133,,0.96958222070694,2.19138943261437,1.04098820172629,,,,,-0.694562886810188,-0.109055580470057,,,1.09126704657684,0.936537043541177,,,,,-0.605857152651366,-0.0179548569781619
6/30/1992,0.358350686398232,,,0.596233378580645,0.25917195878527,,1.17017734061968,,,1.20112998922928,0.957030126959261,,,,,,1.02399732861056,-0.977558439171638,,-0.349968398032214,,0.927557038401524,1.74821228067813,0.9720765099732,,,,,-0.784180511288249,-0.096691613510224,,,1.06690581764358,0.937614222453561,,,,,-0.650632658576291,-0.0239082611066088
7/31/1992,0.422722489642306,,,0.50424229952923,0.257740079117521,,1.15429979558379,,,1.17693235113202,0.962039367164239,,,,,,1.01851233978449,-1.07793602690676,,-0.364219086285251,,0.931785502683933,1.73127370430022,0.982644099084413,,,,,-0.848816193204156,-0.147769864688226,,,1.05537795121827,1.00546530022226,,,,,-0.731783506851911,-0.012201431908004
8/31/1992,0.839977321731627,,,0.636194732414973,0.257641452287392,,1.07698127945226,,,1.13284649006551,0.992838223292745,,,,,,0.871720642639284,-0.881412556815738,,-0.370613425676237,,0.989325868322065,2.15345649064751,1.01541569364327,,,,,-0.884635744584091,-0.187165377668134,,,1.04992894527854,1.02053711573872,,,,,-0.699936662957515,-0.0170441181260691
9/30/1992,0.881297741710802,,,-0.255184647406753,0.256041379493768,,0.266540878952215,,,0.382800327346459,0.607449628446325,,,,,,2.23522831740396,-1.12009068161124,,-0.318275648138946,,0.847491111638993,1.59122789598127,0.56208335229545,,,,,-0.897386492584378,-0.169167702027997,,,0.572675390315602,0.462984367808559,,,,,0.439058210703094,0.0102439445652878
10/30/1992,0.790681055607929,,,-0.587959463949752,0.281465041122277,,0.232007067437105,,,0.52241974733555,0.56303245192094,,,,,,0.752094977766482,-1.20091953769247,,-0.478829988257349,,0.759662714109002,0.618095913541627,0.430406029797815,,,,,-0.830324357740507,-0.379072377888762,,,0.618806285736674,0.492905879418782,,,,,0.407512723003037,0.0426975380947231
11/30/1992,0.848506565390216,,,-0.0744321950494054,0.295097542826089,,0.192627324760431,,,0.46467359186858,0.426672030181488,,,,,,0.621596625277635,-1.21297982831377,,-0.385078793079953,,0.596154354350402,1.26922010125397,0.500655593421001,,,,,-0.815897346868745,-0.428443173713344,,,0.719278840294685,0.492706859161472,,,,,0.52926590437404,0.0273588053717571
12/31/1992,0.981119699357182,,,-0.645425703993974,0.302896325152521,,0.196060634349048,,,0.470505621315888,0.458508557109192,,,,,,0.626967610009184,-1.38165073259445,,-0.214944252738694,,0.647272499007521,1.53153799425015,0.405464164507568,,,,,-0.85523262535249,-0.372996081883081,,,0.731559886070222,0.418670495706816,,,,,1.49182765011642,0.00727524119975304
1/29/1993,0.985660435948851,,,-0.726293423787358,0.327243109448416,,0.205517877391045,,,0.491355619493942,0.492864890074507,,,,,,0.620935906535169,-1.36668414949094,,-0.158113773292326,,0.672608168290296,1.76004629793791,0.39915751804625,,,,,-0.980136814015118,-0.509646787097106,,,0.678795658560847,0.625031011195996,,,,,1.55206978636622,0.00539905194705263
2/26/1993,1.15419579345291,,,-0.703827449495009,0.250580739333418,,0.229026614760552,,,0.488870539301771,0.539678916552754,,,,,,0.630600524667873,-1.47464229302216,,-0.16730286090786,,0.717051008410165,1.60349234034179,0.369517441126315,,,,,-0.799935220586282,-0.747986413399039,,,0.662629215657156,0.635183914067853,,,,,1.01562183229808,0.00378210226276856
3/31/1993,1.16049017084687,,,-0.676439439304939,0.252096179667757,,0.129925494563816,,,0.424403778557443,0.534220092192549,,,,,,0.596298890426735,-1.43735912500598,,-0.155759759338015,,0.71050053917906,1.72678629643307,0.374212817799463,,,,,-0.773271168126468,-0.778978893257136,,,0.654802799064608,0.636267236352203,,,,,0.835059315749285,-0.0150514734566738
