Dates,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,,,,RX = Mean,HML = P5 - P1
4/29/1988,-0.0179674829172317,-0.0111754445745927,-0.0132223141771471,6.22354604953856E-05,0.0081195916438996,,,,-0.68%,2.61%
5/31/1988,-0.0357679949905559,-0.0191181454836131,-0.0266767445845224,-0.012445417490575,0.00400028266389946,,,,-1.80%,3.98%
6/30/1988,-0.056614490759184,-0.0680091873910977,-0.056416673007293,-0.0674336102284234,-0.0307325041955513,,,,-5.58%,2.59%
7/29/1988,-0.0287097167864988,-0.0129963829444323,-0.0259618673635531,-0.00929531105155529,-0.00489324586151944,,,,-1.64%,2.38%
8/31/1988,-0.0190061510816228,-0.0157100026198708,-0.0163697105136728,-0.0155769100877576,-0.0244510059939209,,,,-1.82%,-0.54%
9/30/1988,-0.000564528515897278,0.0087834636342099,0.000109725194971322,0.0099213093656475,0.000862749196710755,,,,0.38%,0.14%
10/31/1988,0.0602074887336661,0.0491206767318042,0.0520797033891894,0.0448437365022591,0.0371923221174837,,,,4.87%,-2.30%
11/30/1988,0.02576254016918,0.022168859469733,0.0225696759839878,0.0232891338208964,0.0409757120159458,,,,2.70%,1.52%
12/30/1988,-0.0225765948275862,-0.0333265808486685,-0.0278627720574746,-0.0211509281331717,-0.0184928032702791,,,,-2.47%,0.41%
1/31/1989,-0.0533481974978166,-0.0570796325766834,-0.0587139075509116,-0.042897304479174,-0.015219672274564,,,,-4.55%,3.81%
2/28/1989,0.0260153159720175,0.0265219267278575,0.0213760485316704,0.0180358023423053,-0.00889556364292519,,,,1.66%,-3.49%
3/31/1989,-0.0553002450980392,-0.0355807595834566,-0.0365852294228605,-0.0154771393306777,-0.0149952798845128,,,,-3.16%,4.03%
4/28/1989,-0.00722603504274122,0.00443817038342043,0.00501107242444021,0.00812757489780436,7.07819886391533E-05,,,,0.21%,0.73%
5/31/1989,-0.0603291139240507,-0.0361387229804488,-0.0535520022381595,-0.0489111027812663,-0.0442398652573491,,,,-4.86%,1.61%
6/30/1989,-0.00266490421025073,0.0106515663437798,0.0122490829283839,0.00689865428005787,0.0010933513280873,,,,0.56%,0.38%
7/31/1989,0.045165592210634,0.0412390373388867,0.0407247671952469,0.0443310681947354,0.0364579903284478,,,,4.16%,-0.87%
8/31/1989,-0.0497345548059384,-0.0478462802635841,-0.046500406968,-0.0422060937801704,-0.0148714907289396,,,,-4.02%,3.49%
9/29/1989,0.0391512390402327,0.0398783055651185,0.0376214192663532,0.0385180946896262,0.0185824059884935,,,,3.48%,-2.06%
10/31/1989,-0.00966743873202663,0.0155234003389828,0.01525968349499,0.0118950647409599,0.00181630457396936,,,,0.70%,1.15%
11/30/1989,0.00534391194035538,0.0326216230107055,0.0286195086934842,0.0102720101994463,0.014645725980185,,,,1.83%,0.93%
12/29/1989,0.0125777773758276,0.0515544663522829,0.051890701988656,0.0408361764159159,0.0224524218766241,,,,3.59%,0.99%
1/31/1990,-0.000727964160688821,0.0143263146036597,0.011041132271507,0.0140162460967296,0.00654463459985668,,,,0.90%,0.73%
2/28/1990,-0.0118013424606812,-0.00458923227856423,-0.0102000000677151,-0.000151268039199071,0.00258276969935696,,,,-0.48%,1.44%
3/30/1990,-0.0278597132680414,-0.0024906343924197,0.00113801026475235,0.00781141393037532,-0.0024093760878712,,,,-0.48%,2.55%
4/30/1990,0.000663273118111651,0.0192689921975734,0.0129859748894974,0.0106756024327539,0.00181067560857977,,,,0.91%,0.11%
5/31/1990,-0.0099404226003767,0.0279283499367184,-0.0133536417862795,-0.00441392073116748,0.0110610982971359,,,,0.23%,2.10%
6/29/1990,0.0117075536790398,0.013549301340861,0.022867557286925,0.0206049737563215,0.0270860355187972,,,,1.92%,1.54%
7/31/1990,0.0439787123798677,0.0493244345569152,0.0486082871734052,0.0473213058419244,0.0273742989928876,,,,4.33%,-1.66%
8/31/1990,0.0132336741619392,0.0192909071739934,0.00840403136127088,0.00466699201146686,0.0209475105326851,,,,1.33%,0.77%
9/28/1990,-0.0026643990929705,-0.00493861144860169,-0.00145517739192347,0.00187863805783761,0.0129161182487425,,,,0.11%,1.56%
10/31/1990,0.0373671695696907,0.0324224663696525,0.0314540901430175,0.0302588581835874,0.00287007374016601,,,,2.69%,-3.45%
11/30/1990,-0.00765548406862737,0.00982863440541759,0.00739695736533463,0.0108540505851724,0.00032947617852277,,,,0.42%,0.80%
12/31/1990,-0.00978918387413952,-0.00105129693118239,-0.0101335297816424,-0.000297567516418629,-0.0098053463469489,,,,-0.62%,0.00%
1/31/1991,0.0274747114093472,0.0116476563153815,0.0163490889109399,0.00825303292039503,0.0183477825605752,,,,1.64%,-0.91%
2/28/1991,-0.0298103264202803,-0.0291993891797557,-0.0283171380625531,-0.00647458823582625,-0.0106134593336374,,,,-2.09%,1.92%
3/29/1991,-0.0854382030907564,-0.0967901169512074,-0.0537460935789336,-0.103209128002934,-0.059166934639989,,,,-7.97%,2.63%
4/30/1991,0.0207314132183869,-0.00431608435452291,-0.00221627730395013,0.0019473601226066,0.00415952729756211,,,,0.41%,-1.66%
5/31/1991,-0.011550210639757,-0.0115571184799511,-0.00108226297479347,-0.0101580631622255,-0.0113007718576493,,,,-0.91%,0.02%
6/28/1991,-0.0224113043696836,-0.0177236911223955,-0.0417632638295579,-0.0239201698026763,-0.0318377770617687,,,,-2.75%,-0.94%
7/31/1991,0.014608598938153,0.0174820943338426,0.0371919042409421,0.0147891600016042,0.0346793926323567,,,,2.38%,2.01%
8/30/1991,0.0033761554465177,0.00653409684261419,0.00256908427181302,0.00313235502059273,0.00362138694558523,,,,0.38%,0.02%
9/30/1991,0.0447543119670876,-0.000503423193087604,0.052346265507506,0.053789568618662,0.0444414014518828,,,,3.90%,-0.03%
10/31/1991,0.00254599626475627,0.00152576334984411,-0.011902188920118,0.000334297228734681,-0.0017121652187992,,,,-0.18%,-0.43%
11/29/1991,0.00929876784844685,0.00583303133618068,0.017975125549278,0.0259508837622277,0.0231575558609356,,,,1.64%,1.39%
12/31/1991,0.0133169759758572,-0.0341893499337769,0.0671630738851407,0.0747446628420954,0.071325096434749,,,,3.85%,5.80%
1/31/1992,0.000468422322415285,-0.00982432116962773,-0.0505909264864489,-0.0463273789601863,-0.0430028909420625,,,,-2.99%,-4.35%
2/28/1992,-0.00426397107459237,-0.000705162566417283,-0.0263965682123959,-0.0160249370448146,-0.0136822266188597,,,,-1.22%,-0.94%
3/31/1992,-0.0166478674852181,0.011156420712472,-0.00505121096514283,-0.00139000081968804,-0.00300428965252255,,,,-0.30%,1.36%
4/30/1992,-0.00548642522050497,-0.00921189992067223,-0.00426003224745675,0.000516546658969219,0.00943907710350778,,,,-0.18%,1.49%
5/29/1992,0.0219603638331554,-0.00152716220976223,0.0406409311652568,0.0379189778648763,0.0360293085183893,,,,2.70%,1.41%
6/30/1992,0.0123400014481975,0.0031035779778405,0.0604078879070434,0.0521034507717463,0.0560414933452147,,,,3.68%,4.37%
7/31/1992,0.00126768805333222,-0.000591326665872916,0.0395812106682648,0.0254433779564714,0.0336783856417623,,,,1.99%,3.24%
8/31/1992,0.0122748013597797,-0.0210953143709636,0.0480760093526889,0.0456406976257381,0.0493403378914558,,,,2.68%,3.71%
9/30/1992,-0.00489443660315225,-0.00710069858686468,0.00297967302408309,-0.0487436418523401,-0.0364884886408719,,,,-1.88%,-3.16%
10/30/1992,-0.0413591427517503,-0.0231415549488461,-0.0448685655480523,-0.0971407493265769,-0.0749591550693505,,,,-5.63%,-3.36%
11/30/1992,-0.0119578207477805,-0.033143790543414,-0.0302670698960917,-0.029041633842812,-0.0559400879985051,,,,-3.21%,-4.40%
12/31/1992,0.00434305926791401,-0.00252161398912326,0.00917467034698072,-0.00787781908302354,-0.0280349393036436,,,,-0.50%,-3.24%
1/29/1993,-0.00688169126118315,-0.00436849053472016,-0.00493924690446917,0.0047124834549851,8.8495485396356E-05,,,,-0.23%,0.70%
2/26/1993,0.04247429274972,-0.00371680209698549,-0.0138407062869832,-0.0169917996293675,-0.0293153553558612,,,,-0.43%,-7.18%
3/31/1993,0.0205455665966553,0.00944493292233023,0.039441401549159,0.0235398415113296,0.0165893349129626,,,,2.19%,-0.40%
4/30/1993,0.0130581434064058,0.0223430108068028,0.0329274640840119,0.0186397255831006,0.0447438613018082,,,,2.63%,3.17%
5/31/1993,0.0065260633909483,0.00717491423762173,-0.0025977995004407,0.00724974293983138,0.00810990421560529,,,,0.53%,0.16%
6/30/1993,-0.000311637185904934,-0.044015615796171,-0.0242477218166193,-0.0619782016547223,-0.0618618050465443,,,,-3.85%,-6.16%
7/30/1993,0.00619470404984424,0.0127468243982321,0.012509059263238,-0.0289736017315698,-0.0395293534858435,,,,-0.74%,-4.57%
8/31/1993,-0.0102006434502848,0.00270043950763826,0.000417462832532523,0.0333948891776305,0.0190255292546424,,,,0.91%,2.92%
9/30/1993,-0.00967462537408015,0.000920536635706959,0.0126192689143445,0.0148521749506646,0.0289622431177928,,,,0.95%,3.86%
10/29/1993,-0.00519138294450894,-0.00249311104299882,0.00066938361202229,-0.0255673012660877,-0.0207006865918003,,,,-1.07%,-1.55%
11/30/1993,-0.0233461467268498,-0.00648317218589634,-0.0106814784559859,-0.0178307862996494,-0.0196454379661413,,,,-1.56%,0.37%
12/31/1993,-0.00692530708187056,0.0203581221868494,-0.0060777694449683,0.00889261104477601,0.00394173979667263,,,,0.40%,1.09%
1/31/1994,0.0122872956890057,0.0153289232272942,0.0295637033876414,0.0257016224127957,0.00612824979978153,,,,1.78%,-0.62%
2/28/1994,0.0143054427395976,0.0202213722137822,0.00518542650757126,0.00685372988200833,0.0112967891547689,,,,1.16%,-0.30%
3/31/1994,-0.00389456856248865,-0.00136803064767438,0.000192909323733448,0.0120626268112818,0.0285114564340215,,,,0.71%,3.24%
4/29/1994,0.00196951669241158,0.0104028188870058,0.0106274291589706,0.00660217451864054,0.0130883119040507,,,,0.85%,1.11%
5/31/1994,-0.0100675818212642,0.0153802421308893,0.011910777603604,0.00412990300414196,0.00828763679441951,,,,0.59%,1.84%
6/30/1994,0.0582734106755458,-0.00565899963490329,0.0307443509227925,0.0344090380662143,0.0213220046360285,,,,2.78%,-3.70%
7/29/1994,-0.0132356292758229,-0.00153546067615157,-0.00556846429993335,0.00645387885820326,-0.00339445504120477,,,,-0.35%,0.98%
8/31/1994,0.00418074405015356,0.00475286428681532,0.00315716412429545,0.00528809561258015,0.00285788896619208,,,,0.40%,-0.13%
9/30/1994,0.0224965734053889,0.0185437956382836,0.0221725364901925,0.00808610432456874,0.0189703423796461,,,,1.81%,-0.35%
10/31/1994,0.02363686999406,0.010448907421295,0.0341002868140556,0.0150373416693409,0.030679546036948,,,,2.28%,0.70%
11/30/1994,-0.029023322228465,-0.00304289511808598,0.00156250459588148,-0.0418790824734591,-0.0372777576914917,,,,-2.19%,-0.83%
12/30/1994,0.00168908567697668,0.0110822909988414,-0.00712017765470663,0.00325919303431044,0.00939031613844485,,,,0.37%,0.77%
1/31/1995,0.0059741324966443,0.01269984774817,0.00745549467713313,0.000768457754003526,-0.00359177558491004,,,,0.47%,-0.96%
2/28/1995,0.0358969308396445,0.0457746322194448,0.0323223042670032,0.0204553019027078,-0.00630260944519718,,,,2.56%,-4.22%
3/31/1995,0.103136917101761,0.054394703138277,0.0651186979472065,0.0474373812815218,-0.000454712062173268,,,,5.39%,-10.36%
4/28/1995,0.00575402128391978,-0.0138529873716073,-0.0139082001755455,-0.00493900167596351,0.0113729152654065,,,,-0.31%,0.56%
5/31/1995,-0.0144221805887896,-0.0207765867318835,-0.0114276151295702,-0.0140484507367836,-0.00177702560986592,,,,-1.25%,1.26%
6/30/1995,0.00332729315428387,0.0192526648574546,0.0100469178917473,0.00543754189180296,0.0084342687404658,,,,0.93%,0.51%
7/31/1995,-0.0215799073252491,-0.00424200417704096,0.00234281856483498,0.00385498927307093,0.0248666809694393,,,,0.10%,4.64%
8/31/1995,-0.0737939432885804,-0.0576180478426164,-0.0498492620275156,-0.0164400310509517,-0.0186964837895358,,,,-4.33%,5.51%
9/29/1995,0.0134788036479276,0.0258209678188223,0.0223569234302972,0.0129074229277531,0.0199912295096489,,,,1.89%,0.65%
10/31/1995,-0.0108307735370553,0.0103520575233558,0.00921762433525741,0.00476033525612563,0.0143009707344874,,,,0.56%,2.51%
11/30/1995,-0.0173443135970385,-0.0275565857311895,-0.0255890819732599,-0.0180344986588974,-0.0106931553502911,,,,-1.98%,0.67%
12/29/1995,-2.25711065597878E-05,0.00761388319535383,0.00643152043377204,0.00684586597355774,0.00334483006402817,,,,0.48%,0.34%
1/31/1996,-0.0446339121897312,-0.0401766582161764,-0.0414991806289178,-0.0198072063120934,-0.00714808901647925,,,,-3.07%,3.75%
2/29/1996,0.0113590862393634,0.0106579835186418,0.0115299044639584,0.00906705121369644,0.017955184312399,,,,1.21%,0.66%
3/29/1996,-0.00725193795033657,-0.00725478264067692,-0.00377634083271489,0.00140228593959507,0.00848971790977688,,,,-0.17%,1.57%
4/30/1996,-0.0130194983400976,-0.0382307243163318,-0.0321739748413712,-0.0128523585321989,-0.00212376101835867,,,,-1.97%,1.09%
5/31/1996,-0.0210262092984843,0.00135023851712357,-0.00177437821016546,-0.00148384120726641,0.0121390828484979,,,,-0.22%,3.32%
6/28/1996,-0.00918105131236663,-0.000769857969489807,0.00313355666956106,0.00334852050145928,0.00461452647512621,,,,0.02%,1.38%
7/31/1996,0.0311011048395747,0.0299071391121841,0.0270199376705859,0.00506389190659418,0.000399837059410424,,,,1.87%,-3.07%
8/30/1996,-0.0119202109797766,-0.00706535735562269,-0.0114192731020077,-0.00212534415775212,0.00716879406912083,,,,-0.51%,1.91%
9/30/1996,-0.0390546016465858,-0.0338776305489812,-0.0246451774448431,-0.00719352332484546,0.00111861253876151,,,,-2.07%,4.02%
10/31/1996,-0.0148302182007544,0.00634616502248153,0.0067047380261529,0.0159695934098001,0.013821062291224,,,,0.56%,2.87%
11/29/1996,-0.0193045451207328,-0.0187121458771394,-0.0161412435951873,-0.0117398522554459,0.00899872943461741,,,,-1.14%,2.83%
12/31/1996,-0.0290931875714384,-0.0162077464974446,-0.0072155778410406,-0.00578114135279845,-0.00842218047708663,,,,-1.33%,2.07%
1/31/1997,-0.0496738076799996,-0.0198679527402463,-0.0549410077811565,-0.0319897737803744,-0.0471578508015961,,,,-4.07%,0.25%
2/28/1997,-0.0186505755569038,-0.0255290995013776,-0.0329039477239379,-0.0360729442388348,-0.00983792784977824,,,,-2.46%,0.88%
3/31/1997,-0.0061423393813248,-0.00282911217154419,0.00538611228103014,0.00719150389257794,0.00316815175051211,,,,0.14%,0.93%
4/30/1997,-0.0232763263025165,-0.0429620658823551,-0.0354510481687075,-0.0344970250387667,-0.015399540779299,,,,-3.03%,0.79%
5/30/1997,0.0621238390052261,0.0101301163660646,0.00394447528258085,0.00874330131191825,2.15583775502681E-05,,,,1.70%,-6.21%
6/30/1997,-0.0107322030629501,-0.0122872891629083,-0.0267135771564878,-0.0210828229632933,-0.00249607036846946,,,,-1.47%,0.82%
7/31/1997,-0.0371694027979693,-0.055855169870228,-0.0305931319726358,-0.0504453648738776,-0.0326759894296848,,,,-4.13%,0.45%
8/29/1997,-0.00412317285349251,0.0182702346205115,0.00506930004495898,0.0193554019296461,-0.00198473134055577,,,,0.73%,0.21%
9/30/1997,0.00819229418916806,0.0196325277404165,0.0104377833555634,0.0337635530193023,0.00755348701432792,,,,1.59%,-0.06%
10/31/1997,0.0174134420035853,0.0225501807255483,0.020432351966954,0.00100513444428552,0.00318376068103199,,,,1.29%,-1.42%
11/28/1997,-0.0411881637216907,-0.0259105774830877,-0.0296131782314939,-0.0194220566121396,-0.0182322431775351,,,,-2.69%,2.30%
12/31/1997,-0.0245651167139561,-0.0175459023851323,-0.0207151149838133,-0.0136584947929746,-0.0332966254018138,,,,-2.20%,-0.87%
1/30/1998,0.000415220858217935,-0.0300045899187175,-0.0252830458620018,-0.0208970086008081,-0.00273887687372783,,,,-1.57%,-0.32%
2/27/1998,0.00539601204683804,0.00745755939866655,0.00424103996310088,0.0118778902727533,0.00384037044421544,,,,0.66%,-0.16%
3/31/1998,-0.0486495929920835,-0.0208401209654461,-0.0139450038285614,-0.0113986316145074,-0.0124640979574344,,,,-2.15%,3.62%
4/30/1998,0.0194465200536107,0.0131891070113723,0.0259195885982515,0.00276166748691353,0.00859242081722977,,,,1.40%,-1.09%
5/29/1998,-0.0204287126266369,0.00246183609646178,0.0038258378521252,-0.0145289379661881,-0.0228370663081909,,,,-1.03%,-0.24%
6/30/1998,-0.0116965428207746,-0.0128608093356371,-0.0128237508229564,-0.0169162858125707,-0.00914969109598516,,,,-1.27%,0.25%
7/31/1998,0.013177614884257,0.0111587153994708,0.00592038432463593,-0.00858073138588228,-0.0130626078793907,,,,0.17%,-2.62%
8/31/1998,0.0105079069291044,0.00113346874294751,0.00226549043440472,-0.00972225390267828,-0.0357708887060568,,,,-0.63%,-4.63%
9/30/1998,0.0417917247687947,0.0540735589642305,0.0579417032482266,0.0535803102045808,0.037572170795717,,,,4.90%,-0.42%
10/30/1998,0.0917830029729925,0.0043390026443626,0.00248476714417489,0.0286449933828016,0.00681359275434237,,,,2.68%,-8.50%
11/30/1998,-0.0429428539362218,-0.0235965493998054,-0.0319649845722043,-0.0152631825300812,-0.00625580757794151,,,,-2.40%,3.67%
12/31/1998,0.0487255789111191,0.00692464170024859,0.00619274932394565,0.0132102370334418,-0.00680588736634222,,,,1.36%,-5.55%
1/29/1999,-0.0295281152868041,0.0230846647377028,0.0192815209780794,0.012852206273259,0.000749688721273212,,,,0.53%,3.03%
2/26/1999,-0.0250067252459926,-0.0417455377400432,-0.0311796891814369,-0.00812485161655785,-0.0356500026112538,,,,-2.83%,-1.06%
3/31/1999,-0.0102069275487536,-0.0130455157411021,-0.000411491783617546,0.00877450495434623,0.0160142758372683,,,,0.02%,2.62%
4/30/1999,-0.0232469975244047,-0.0271431259279429,0.00841364260682509,0.0378901031374377,-0.00757803111729555,,,,-0.23%,1.57%
5/31/1999,-0.0104027489509738,-0.0200745563504266,-0.0305185248768731,-0.0121991522964654,-0.00845947082423587,,,,-1.63%,0.19%
6/30/1999,-0.01109145988959,-0.00112435335657607,-0.0147943547309289,0.00409725334017985,-0.00529314930966057,,,,-0.56%,0.58%
7/30/1999,0.0336172297536859,0.0396664264796582,-0.00850180012515284,0.019071445919118,0.00551764525343129,,,,1.79%,-2.81%
8/31/1999,0.0144911956743966,-0.0133522057140053,-0.0174920963454858,-0.00752463805245918,-0.00854370905389018,,,,-0.65%,-2.30%
