Horizon (months):,1,2,3,6,12
12/30/1983,-0.0105375734555002,0,0,0,0
1/31/1984,-0.0339131941511545,-0.0222628875149252,0,0,0
2/29/1984,0.060228385229693,0.0130631225860561,0.0051945213984142,0,0
3/30/1984,-0.000337008581734416,0.0290292137414866,0.0080290653667074,0,0
4/30/1984,-0.0367918180883592,-0.0176848023400161,0.00759860376467677,0,0
5/31/1984,-0.0107266565855866,-0.0234692332599849,-0.0152835772314486,-0.00546790848817488,0
6/29/1984,-0.0254111005350618,-0.0177852881033283,-0.0237545977818391,-0.00802222783851499,0
7/31/1984,-0.0597761503611084,-0.0421574284040569,-0.0314232317608855,-0.0122729455420197,0
8/31/1984,0.0115488198856142,-0.0245191264676336,-0.0245423563132101,-0.0197916955009371,0
9/28/1984,-0.053150369054471,-0.0208091699007021,-0.0342137948057142,-0.0283489440035689,0
10/31/1984,-0.0121980154555694,-0.0330298467349512,-0.0180903444064558,-0.024735361716546,0
11/30/1984,-0.0120032253244697,-0.0125943722885888,-0.0266058057625905,-0.0257566936926251,-0.0154925652031499
12/31/1984,-0.0242013136636309,-0.0183242788687727,-0.0168615195711193,-0.0262596618851912,-0.016940563459004
1/31/1985,-0.00892181970059911,-0.0169226872724403,-0.0153759598784761,-0.0175572556593454,-0.0147855619160554
2/28/1985,-0.0492795609388823,-0.0291272789425315,-0.0274090164240384,-0.0278573913059777,-0.0237201439239109
3/29/1985,0.0589930650373091,0.00625775946597764,0.000950512180146336,-0.00506327881313393,-0.0173981388608563
4/30/1985,-0.00705174770920436,0.0249775649088481,0.00123955023011313,-0.00359150003255601,-0.0154322507947103
5/31/1985,0.0118367598658194,0.00224344371793503,0.0208401531539922,0.000157843684009666,-0.0138047494929775
6/28/1985,0.0159645585681431,0.0133839087318023,0.00649893680164212,0.00276551000716928,-0.0111553647808232
7/31/1985,0.0507214313981009,0.0333121278768128,0.0254339026633453,0.0130421767464065,-0.00159505387554371
8/30/1985,-0.00434820207166563,0.0231563366665425,0.0206789125285438,0.019527978896188,-0.00330119706543892
9/30/1985,0.0385956637302476,0.0121587052829736,0.0249776409346853,0.0150570667287126,0.00399077931215822
10/31/1985,0.0204312439074969,0.0302404038424636,0.0149275116698522,0.0196920844074492,0.00715421928798545
11/29/1985,0.0232612886699615,0.0211923459732237,0.0287727305883286,0.022073086470201,0.01047725314006
12/31/1985,0.00314122341005914,0.0137281331255563,0.0154414435339467,0.0201094307457712,0.0102500750431516
1/31/1986,0.0236589356338926,0.0131042082602859,0.0170136825811542,0.0153801049187773,0.013519485880286
2/28/1986,0.0478880957046705,0.0355921019388397,0.0244471781930801,0.0240882068283987,0.0209045731616082
3/31/1986,-0.0182360711552671,0.0147214211040163,0.0174417093217259,0.0160984159277967,0.0148206740045972
4/30/1986,0.0508683145896891,0.0161998805192122,0.0266646305688033,0.0214481775147659,0.019693172016107
5/30/1986,-0.0550793205918736,-0.00258933181306694,-0.00791867142827211,0.00777278917519273,0.0146974165725033
6/30/1986,0.028650214429977,-0.0131116288409375,0.00790764117767842,0.0124082051479898,0.0158223028977012
7/31/1986,0.0124792190597161,0.020353096302043,-0.00452896210972086,0.0107171210580222,0.0123924816658295
8/29/1986,0.0116665758574011,0.0117504764826755,0.0172745188191523,0.00469087301208996,0.0152510757574638
9/30/1986,0.01120060944797,0.0109259550848752,0.0111024233614436,0.00941189882199479,0.0121976063551364
10/31/1986,-0.0116692120607415,-8.95848014792924E-05,0.00322948754499849,-0.000890074399175973,0.00989462491804939
11/28/1986,0.0269150610135319,0.00781430498525241,0.00914342638035215,0.0123628678845826,0.00995137382370751
12/31/1986,0.021566476327896,0.0242689553988558,0.0125015980335743,0.011237671947355,0.0116184911997422
1/30/1987,0.0359966091386205,0.0288351851192907,0.0282920630792741,0.0155599757689887,0.0126873498329866
2/27/1987,0.0114566162396747,0.0237049467301458,0.0230339302466574,0.0161269611330744,0.00963154947379471
3/31/1987,0.0231798158077344,0.0171239644987859,0.0233191979385174,0.0179075550437003,0.0130106277210923
4/30/1987,0.0107201598363405,0.0171018682520238,0.0151238798990104,0.0215749435838487,0.00989167410706988
5/29/1987,-0.00936970349748096,0.000816334114391501,0.00844815199555585,0.0156695076599066,0.0134461502491674
6/30/1987,-0.00114978119466401,-0.00475919477076636,0.000624741882646834,0.0122265434835818,0.0112826684943332
7/31/1987,-0.0142904300355276,-0.00766838615171384,-0.00791512237194207,0.00397887379964477,0.0094887816907094
8/31/1987,0.023757042816727,0.0045402189516425,0.00271159766610736,0.00623088775197293,0.0111111215705702
9/30/1987,-0.00549958270816195,0.00912416225522052,0.00115307451712803,0.00120194946985364,0.00975177239672245
10/30/1987,0.0287759393804526,0.0120150955371718,0.0158800857207283,0.00393685236367483,0.0131831195404015
11/30/1987,0.0461578115789446,0.037043580054221,0.0233860050304121,0.0128314351138982,0.0149818637808912
12/31/1987,0.0324804788230406,0.0399937217697941,0.035773199637162,0.0187042358778478,0.0161483401001791
1/29/1988,-0.0402124513406083,-0.00397177876668709,0.0132585098291231,0.0147107604530127,0.00977471628255786
2/29/1988,-0.00431478110386852,-0.0223057105492071,-0.00408618085453909,0.0100843344369118,0.00852501694177736
3/31/1988,0.0175427674006307,0.00659041809732214,-0.00911337346524365,0.0132281346852683,0.00775315524130017
4/29/1988,-0.002884512650678,0.00732955073070678,0.00345239824462261,0.00847333556456731,0.00616495855815758
5/31/1988,-0.0123964835269111,-0.00750443602701723,0.000817716703585269,-0.00171187219040289,0.00561253201756287
