Horizon (months):,1,2,3,6,12
12/30/1983,-0.000309286948630135,0,0,0,0
1/31/1984,-0.000783658033161588,-0.000583976202493735,0,0,0
2/29/1984,-0.000377055115171869,-0.000674829527379849,-0.000554684508253115,0,0
3/30/1984,0.00131033627749823,-0.000449834001329512,-0.000580454422505731,0,0
4/30/1984,-0.00125094704200187,0.000642445251547063,-0.000385044622569404,0,0
5/31/1984,-0.00121655887545687,-0.000943748881741326,0.000304427292307905,-0.0005485091796303,0
6/29/1984,-0.00138297693956886,-0.00101617745051699,-0.000728233664512428,-0.000628039582443931,0
7/31/1984,-0.00209817723504098,-0.00130438004327663,-0.00101783361698881,-0.000336980706296525,0
8/31/1984,-0.000733680421528782,-0.00182139005817132,-0.00140115750840434,-0.000187057966002272,0
9/28/1984,-0.00130424151779799,-0.0010273562859371,-0.00179992802051507,-0.000628828552306016,0
10/31/1984,-0.000823089614302417,-0.00141932004598121,-0.00111082671619021,-0.00104290379946479,0
11/30/1984,0.000493101384350786,-0.000658746013545153,-0.00136667906700369,-0.00156653094242879,-0.000756085336716283
12/31/1984,0.000747496697542168,0.000398289666224007,-0.000588165267365823,-0.00191605134071491,-0.00082901999741461
1/31/1985,0.00117990932643104,0.000403781994403954,0.000340461869026851,-0.00120928594046113,-0.000624481314982852
2/28/1985,0.00122051701832946,0.00117362454958941,0.000237031073622747,-0.00141480420935374,-0.000617979188805451
3/29/1985,-0.000798250978302384,0.0016121404367778,0.00122067583635649,-0.000667593101971432,-0.0014188504104394
4/30/1985,0.00372049687336735,0.000468029192328199,0.0017332190715038,9.38847578596453E-05,-0.00177450961473536
5/31/1985,0.00242214414646256,0.00292225814954247,0.00136225743652663,-6.98295150757633E-05,-0.00182350471742206
6/28/1985,0.00312781308997496,0.00225822813303979,0.00267256459665769,0.000987405732782152,-0.00208505314830627
7/31/1985,0.00291585772039515,0.00299096829887586,0.00208159103826836,0.00161285535456339,-0.00136291588392051
8/30/1985,0.0026354630905403,0.00274538240879259,0.00279269453065447,0.000845922038510564,-0.00156610021372656
9/30/1985,0.00253706873023714,0.00246897825927289,0.00258263169298294,0.00194637600536915,-0.00100627193436807
10/31/1985,0.00232398869097322,0.00233019043649934,0.00243194191521051,0.00176814371758983,-0.00043213293580536
11/29/1985,0.00330236682561406,0.00215925744278817,0.00213483280238748,0.00239176142617661,-0.000502074696136717
12/31/1985,0.00114201341239495,0.00274906720455044,0.00208631451443497,0.00223436161516414,0.000423488340654494
1/31/1986,0.00241032071826857,0.00148029580364181,0.00261143366194232,0.0019311955818505,0.00108037051590101
2/28/1986,0.00263641947080027,0.00234195636409259,0.00161401114402727,0.00186876225679479,0.000486144947966388
3/31/1986,0.00300632831856602,0.00271678272399776,0.00235574542983883,0.00187786947209731,0.00115505541507582
4/30/1986,0.00299067324844725,0.00288225958550779,0.00270232453504366,0.00226590003828013,0.00114006293293447
5/30/1986,0.00337064350642433,0.00269682956546107,0.00268623598202427,0.0016586593558145,0.001799689140802
6/30/1986,0.00189107855498769,0.0027337852707168,0.00251203680503399,0.002167421015724,0.00176437626626473
7/31/1986,0.00184788022192193,0.0016578589456512,0.00249086768545059,0.00224588293872808,0.001432407937719
8/29/1986,0.00237069731767273,0.00178686779391418,0.00171240106831499,0.00221226784181948,0.0015106460365744
9/30/1986,0.00326531607073026,0.00231036912639114,0.00181491977652288,0.00207034484321217,0.00141655613789536
10/31/1986,0.00260564041176941,0.00308019474615631,0.00224404773017943,0.00212712059100021,0.00181208367489459
11/28/1986,0.00240311734750476,0.00269575938849428,0.00308596485676684,0.00155307824737129,0.00148941409541274
12/31/1986,0.00249755278805621,0.0024785217959223,0.00273292645578894,0.00170958436600189,0.00173405534293284
1/30/1987,0.00222511214888422,0.00241497485450265,0.00250794168073967,0.002175195162312,0.00175934047000117
2/27/1987,0.00245343723371265,0.00231760873229661,0.00241939706814473,0.00279096378202537,0.00172424821313497
3/31/1987,0.00335853719488167,0.00271173568937847,0.00245387973566706,0.00259056015338249,0.00168135328654208
4/30/1987,0.00193713836761742,0.00279971821123583,0.00258805353649771,0.00241496970332518,0.00182028466189621
5/29/1987,0.00151491604296584,0.00186713315025334,0.00254159181517949,0.00240896098046207,0.00141098209083947
6/30/1987,0.000659970996176069,0.00158799109487706,0.00192852530350141,0.00244577609258386,0.00162824100815769
7/31/1987,0.000932931278222178,0.000848170600581067,0.00139078864307014,0.00236391612589455,0.00198891255049592
8/31/1987,0.0011880401049575,0.000867398252632645,0.000866301263714138,0.00235495946058814,0.00250515874935326
9/30/1987,0.00107688285652317,0.00112789368167833,0.000896682572683167,0.0017256452080585,0.00235512282066595
10/30/1987,0.000475734843791304,0.00115322605118373,0.00111583849281308,0.00120768425722333,0.00223854854691397
11/30/1987,0.00118780322721265,0.000408473610024385,0.00115475592250941,0.000793162358750261,0.00233245406359497
12/31/1987,-0.000538775119465102,0.000999090622675214,0.000343377360195722,0.00086112876714223,0.00233640284932735
1/29/1988,0.000650610184792763,-4.98749752394463E-05,0.000883109572844176,0.00114093671091565,0.00218232557463422
2/29/1988,0.000601808150318785,0.000584114840587114,0.000167284757821794,0.0010954426891409,0.0020926069221995
3/31/1988,0.000875727156791728,0.000715192602496338,0.000590830046672823,0.000365325302743345,0.00158359841914014
4/29/1988,0.000619887765607163,0.000748230816929881,0.000703714720167132,0.000911293674200122,0.00101935355974824
5/31/1988,0.000669611174959867,0.000780811532060835,0.000785534995024337,0.000398769761497077,0.000648716615938875
